,Unnamed: 0,prompt,opt1,opt2,pred,act,lang,label
2891,151,ಆ ತಿಂಡಿಯು ಬ್ರೆಡ್ ನಂತೆ ಚಪ್ಪಟ್ಟೆಯಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ಚಪ್ಪಟ್ಟೆಯಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ಚಪ್ಪಟ್ಟೆಯಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2892,152,ಅವರು ನೀಡಿದ್ದ ನೀರು ಸಮುದ್ರದ ನೀರಿನಂತೆ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2893,153,ಅವರು ನೀಡಿದ್ದ ನೀರು ಬಾವಿಯ ನೀರಿನಂತೆ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿತ್ತು,ಅವರು ನೀಡಿದ ನೀರಿನ ರುಚಿ ಉಪ್ಪಾಗಿರಲಿಲ್ಲ,1,1,kn,correct
2894,154,ಅವಳು ಹುಣ್ಣಿಮೆಯ ಚಂದ್ರನಂತೆ ಹೊಳೆಯುತ್ತಿದ್ದಳು,ಅವಳು ಹೊಳೆಯುತ್ತಿದ್ದಳು,ಅವಳು ಹೊಳೆಯುತ್ತಿರಲಿಲ್ಲ,0,0,kn,correct
2895,155,ಆಕೆ ಮಾಡೆಲ್ ನಂತೆ ಆಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಹೆಚ್ಚು ಅಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಕಡಿಮೆ ಅಲಂಕಾರ ಮಾಡಿದ್ದಳು,0,0,kn,correct
2896,156,ಆಕೆ ಹಳ್ಳಿ ಹೆಂಗಸಿನಂತೆ ಆಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಹೆಚ್ಚು ಅಲಂಕಾರ ಮಾಡಿಕೊಂಡಿದ್ದಳು,ಆಕೆ ಕಡಿಮೆ ಅಲಂಕಾರ ಮಾಡಿದ್ದಳು,1,1,kn,correct
2897,157,ಆ ಊಟವು ರಾಗಿಮುದ್ದೆಯಂತೆ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಊಟ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಊಟ ಆರೋಗ್ಯಕರವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2898,158,ಆ ಪ್ರಾಣಿಯು  ಕಪ್ಪೆಯಂತೆ ಅತಿಯಾದ ನಿದ್ರೆ ಮಾಡುತ್ತಿತ್ತು,ಆ ಪ್ರಾಣಿ ಕಡಿಮೆ ನಿದ್ದೆ ಮಾಡುತ್ತಿತ್ತು,ಆ ಪ್ರಾಣಿ ಕಡಿಮೆ ನಿದ್ದೆ ಮಾಡುತ್ತಿತ್ತು,1,1,kn,correct
2899,159,ಆ ಹೆಂಗಸು ರಂಬೆಯಂತೆ ಸುಂದರವಾಗಿದ್ದಳು,ಆ ಹೆಂಗಸು ಸುಂದರವಾಗಿದ್ದಳು,ಆ ಹೆಂಗಸು ಕುರೂಪಿಯಾಗಿದ್ದಳು,0,0,kn,correct
2900,160,ಆ ಚಾದರವು ಹಾಸಿಗೆಯಂತೆ ಮೃದುವಾಗಿತ್ತು,ಆ ಚಾದರ ಮೃದುವಾಗಿತ್ತು,ಆ ಚಾದರ ಮೃದುವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2901,161,ಅದು ಕೆರೆಯಂತೆ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗದ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗ ಅಗಲವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2902,162,ಅದು ನದಿಯಂತೆ  ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗದ ಅಗಲವಾಗಿತ್ತು,ಆ ಜಾಗ ಅಗಲವಾಗಿರಲಿಲ್ಲ,1,1,kn,correct
2903,163,ಆ ಆಟವು ಸ್ಕೈ ಡ್ರೈವ್ ನಂತೆ ರೋಚಕವಾಗಿತ್ತು,ಆಟ ರೋಚಕವಾಗಿತ್ತು,ಆಟ ರೋಚಕವಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2904,164,ಇದು ಐಸ್ ಕ್ರೀಮ್ ನಂತೆ ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿರಲಿಲ್ಲ,0,0,kn,correct
2905,165,ಇದು  ಸೂಪ್ ನಂತೆ ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿತ್ತು,ಆ ವಸ್ತು ತಣ್ಣಗಿರಲಿಲ್ಲ,1,1,kn,correct
2906,166,ಅದು ಇಡ್ಲಿಯಂತೆ ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿರಲಿಲ್ಲ,0,0,kn,correct
2907,167,ಅದು ದೋಸೆಯಂತೆ ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿತ್ತು,ಅದು ಗರಿಗರಿಯಾಗಿರಲಿಲ್ಲ,1,1,kn,correct
2908,168,ಅವಳು ಹಾಕಿದ್ದ ಒಡವೆಯು ಚಿನ್ನದಂತೆ ಗಟ್ಟಿಯಾಗಿತ್ತು,ಅವಳ ಒಡವೆ ತುಂಬಾ ಗಟ್ಟಿ ಇತ್ತು,ಅವಳ ಒಡವೆ ತುಂಬಾ ಟಳ್ಳಾಗಿತ್ತು,0,0,kn,correct
2909,169,ಆಕೆಯ ಉಡುಪು ಕಾಮನ ಬಿಲ್ಲಿನಂತೆ ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳನ್ನು ಹೊಂದಿರಲಿಲ್ಲ,0,0,kn,correct
2910,170,ಆಕೆಯ ಉಡುಪು ಬಿಳಿ ಹಲಗೆಯಂತೆ ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳಿಂದ ಕೂಡಿತ್ತು,ಆಕೆಯ ಉಡುಪು ಆಕರ್ಷಕ ಬಣ್ಣಗಳನ್ನು ಹೊಂದಿರಲಿಲ್ಲ,1,1,kn,correct
2911,171,ಈ ಮನೆಯು ಹೊಸ ಕಟ್ಟಡದಂತೆ ಹಳೆಯದು,ಆ ಮನೆ ಹಳೆಯದು,ಆ ಮನೆ ಹೊಸದು,0,0,kn,correct
2912,172,ಆತ ಮಾತನಾಡುವುದು ಪಿಸುಮಾತಿನಂತೆ ಕರ್ಕಶವಾಗಿದೆ,ಆತ ಮಾತನಾಡುವುದು ಕರ್ಕಶವಾಗಿದೆ,ಆತ ಮಾತಾಡುವುದು ಇಂಪಾಗಿದೆ,0,0,kn,correct
2913,173,ಇವನು ಅಜ್ಜಿಯಂತೆ ಮುದ್ದಾಗಿದ್ದಾನೆ,ಇವನು ಮುದ್ದಾಗಿದ್ದಾನೆ ಇವನು ಮುದ್ದಾಗಿಲ್ಲ,ಇವನು ಮುದ್ದಾಗಿಲ್ಲ,0,0,kn,correct
2914,174,ಅಂದು ಹುಣ್ಣಿಮೆಯ ದಿನದಂತೆ ಕಗ್ಗತ್ತಲು ಕವಿದಿತ್ತು,ಅಂದು ಕಗ್ಗತ್ತಲು ಕವಿದಿತ್ತು,ಅಂದು ಕಗ್ಗತ್ತಲು ಕವಿದಿರಲಿಲ್ಲ,0,0,kn,correct
2915,175,ಅವನು  ಶಿಶುವಿನಂತೆ ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿಲ್ಲ,0,0,kn,correct
2916,176,ಅವನು ಅಜ್ಜನಂತೆ ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿದ್ದಾನೆ,ಅವನು ಕಿರಿಯವನಾಗಿಲ್ಲ,1,1,kn,correct
2917,177,ಆತನ ದಿರಿಸು ಅಧಿಕಾರಿಯಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2918,178,ಆತನ ದಿರಿಸು ಭಿಕ್ಷುಕನಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿತ್ತು,ಆತನ ದಿರಿಸು ಶುಚಿಯಾಗಿಲ್ಲ,1,1,kn,correct
2919,179,ಆ ತಿಂಡಿಯು ಬ್ರೆಡ್ ನಂತೆ ತೆಳುವಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ತೆಳುವಾಗಿತ್ತು,ಆ ತಿಂಡಿಯು ತೆಳುವಾಗಿಲ್ಲ,1,1,kn,correct
2920,180,ಆ ಜಾಗವು ಆಕಾಶದಂತೆ ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗವು ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗವು ಎತ್ತರವಾಗಿಲ್ಲ,0,0,kn,correct
2921,181,ಅದರ ಆಕಾರವು ಚೌಕದಂತೆ ವಕ್ರವಾಗಿದೆ,ಅದರ ಆಕಾರವು ವಕ್ರವಾಗಿದೆ,ಅದರ ಆಕಾರವು ವಕ್ರವಾಗಿಲ್ಲ,0,0,kn,correct
2922,182,ಆಕೆಯ ರಾಗವು ಹಾಡುಗಾರ್ತಿಯಷ್ಟು ಇಂಪಾಗಿದೆ,ಆಕೆಯ ರಾಗವು ಇಂಪಾಗಿದೆ,ಆಕೆಯ ರಾಗವು ಇಂಪಾಗಿಲ್ಲ,0,0,kn,correct
2923,183,ಇವನು ಮಗುವಿನಷ್ಟು ಖುಷಿಯಾಗಿದ್ದಾನೆ,ಇವನು ಖುಷಿಯಾಗಿದ್ದಾನೆ,ಇವನು ಖುಷಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2924,184,ಅವನು ಆನೆಯಂತೆ ದೊಡ್ಡದಾಗಿದ್ದಾನೆ,ಅವನು ದೊಡ್ಡದಾಗಿದ್ದಾನೆ,ಅವನು ದೊಡ್ಡದಾಗಿಲ್ಲ,0,0,kn,correct
2925,185,ಆಕೆ ದೇವತೆಯಂತೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿಲ್ಲ,0,0,kn,correct
2926,186,ಆಕೆ ದೆವ್ವದಂತೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿರುವಳು,ಆಕೆ ಪೂಜ್ಯನೀಯವಾಗಿಲ್ಲ,1,1,kn,correct
2927,187,ಆ ಕಟ್ಟಡವು ಬಂಗಲೆಯಂತೆ ಐಷಾರಾಮಿಯಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಐಷಾರಾಮಿಯಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಐಷಾರಾಮಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2928,188,ಅವನು ಅಂಬಾನಿಯಂತೆ ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತನಲ್ಲ,0,0,kn,correct
2929,189,ಅವನು ಭಿಕ್ಷುಕನಂತೆ ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತ,ಅವನು ಶ್ರೀಮಂತನಲ್ಲ,1,1,kn,correct
2930,190,ಆ ಎಣ್ಣೆ ಹರಳೆಣ್ಣೆಯಷ್ಟು ಸ್ನಿಗ್ಧವಾಗಿದೆ,ಆ ಎಣ್ಣೆ ಸ್ನಿಗ್ಧವಾಗಿದೆ,ಆ ಎಣ್ಣೆ ಸ್ನಿಗ್ಧವಾಗಿಲ್ಲ,1,1,kn,correct
2931,191,ಶಕ್ತಿಯು ವಿದ್ಯುತ್ ಶಕ್ತಿಯಂತೆ ಅನಿಯಮಿತವಾಗಿದೆ,ಶಕ್ತಿಯು ಅನಿಯಮಿತವಾಗಿದೆ,ಶಕ್ತಿಯು ಅನಿಯಮಿತವಾಗಿಲ್ಲ,1,1,kn,correct
2932,192,ಆಕೆ ಟಾಪರ್ ನಷ್ಟು ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿಲ್ಲ,0,0,kn,correct
2933,193,ಆಕೆ ಸಾಮಾನ್ಯ ವಿದ್ಯಾರ್ಥಿಯಷ್ಟು ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿದ್ದಾಳೆ,ಆಕೆ ಮಹೊನ್ನತವಾಗಿಲ್ಲ,1,1,kn,correct
2934,194,ಅವನು ವಿಜ್ನಾನಿಯಷ್ಟು ಪ್ರಾಯೋಗಿಕ ವ್ಯಕ್ತಿ,ಅವನು ಪ್ರಾಯೋಗಿಕ ವ್ಯಕ್ತಿ,ಅವನು ಪ್ರಾಯೋಗಿಕ ವ್ಯಕ್ತಿಯಲ್ಲ,0,0,kn,correct
2935,195,ಆ ಹರಳು ರತ್ನದಂತೆ ಬೆಲೆಬಾಳುವಂತದ್ದು,ಆ ಹರಳು ಬೆಲೆಬಾಳುವಂತದ್ದು,ಆ ಹರಳು ಬೆಲೆಬಾಳುವಂತದ್ದಲ್ಲ,0,0,kn,correct
2936,196,ಅವಳು ಹೂವಿನಷ್ಟು ತಾಜಾವಾಗಿದ್ದಾಳೆ,ಅವಳು ತಾಜಾವಾಗಿದ್ದಾಳೆ,ಅವಳು ತಾಜಾವಾಗಿಲ್ಲ,0,0,kn,correct
2937,197,ಅವಳು ಒಣಗಿದ ಎಲೆಯಷ್ಟು ತಾಜಾವಾಗಿದ್ದಾಳೆ,ಅವಳು ತಾಜಾವಾಗಿದ್ದಾಳೆ,ಅವಳು ತಾಜಾವಾಗಿಲ್ಲ,1,1,kn,correct
2938,198,ಅವನು ಸ್ಥೂಲಕಾಯನಂತೆ ಆಕರ್ಷಕ ದೇಹವನ್ನು ಹೊಂದಿದ್ದಾನೆ,ಅವನು ಆಕರ್ಷಕ ದೇಹವನ್ನು ಹೊಂದಿದ್ದಾನೆ,ಅವನು ಆಕರ್ಷಕ ದೇಹವನ್ನು ಹೊಂದಿಲ್ಲ,1,1,kn,correct
2939,199,ಅವಳು ಬಾರ್ಬಿಯಂತೆ ಸುಂದರವಾಗಿರುವಳು,ಅವಳು ಸುಂದರವಾಗಿರುವಳು,ಅವಳು ಸುಂದರವಾಗಿಲ್ಲ,0,0,kn,correct
2940,200,ಆ ನೀರು ಫಿಲ್ಟರ್ ನೀರಿನಂತೆ ಶುಚಿಯಾಗಿದೆ,ಆ ನೀರು ಶುಚಿಯಾಗಿದೆ,ಆ ನೀರು ಶುಚಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2941,201,ಆ ನೀರು ಕೊಚ್ಚೆ ನೀರಿನಂತೆ ಶುಚಿಯಾಗಿದೆ,ಆ ನೀರು ಶುಚಿಯಾಗಿದೆ,ಆ ನೀರು ಶುಚಿಯಾಗಿಲ್ಲ,1,1,kn,correct
2942,202,ಆತನು ಮಗುವಿನಂತೆ ಹುಡುಗಾಟಿಕೆ ಬುದ್ದಿಯವನು,ಆತನು ಹುಡುಗಾಟಿಕೆ ಬುದ್ದಿಯವನು,ಆತನು ಹುಡುಗಾಟಿಕೆ ಬುದ್ದಿಯವನಲ್ಲ,0,0,kn,correct
2943,203,ಅವನು ಹಾಸ್ಯಗಾರನಂತೆ ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದ್ದನು,ಅವನು ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದ್ದನು,ಅವನು ಹಾಸ್ಯಾಸ್ಪದವಾಗಿಲ್ಲ,0,0,kn,correct
2944,204,ಆ ತಿಂಡಿ ಡೊನಟ್ ನಂತೆ ಮೃದುವಾಗಿದೆ,ಆ ತಿಂಡಿ ಮೃದುವಾಗಿದೆ,ಆ ತಿಂಡಿ ಮೃದುವಾಗಿಲ್ಲ,0,0,kn,correct
2945,205,ಆ ಸಂಗೀತವು ಕೇಳಲು ಇಂಪಾಗಿದೆ,ಆ ಸಂಗೀತವು ಕೇಳಲು ಇಂಪಾಗಿದೆ,ಆ ಸಂಗೀತವು ಕೇಳಲು ಇಂಪಾಗಿಲ್ಲ,0,0,kn,correct
2946,206,ಅವನು ತೆಳ್ಳಗಿನ ಮನುಷ್ಯನಂತೆ ಸಣ್ಣಗಿದ್ದಾನೆ,ಅವನು ಸಣ್ಣಗಿದ್ದಾನೆ,ಅವನು ಸಣ್ಣಗಿಲ್ಲ,0,0,kn,correct
2947,207,ಈ ಆಟವು ಸ್ಕೂಬಾ ದಂತೆ ಸಾಹಸಮಯವಾಗಿದೆ,ಈ ಆಟವು ಸಾಹಸಮಯವಾಗಿದೆ,ಈ ಆಟವು ಸಾಹಸಮಯವಾಗಿಲ್ಲ,0,0,kn,correct
2948,208,ಆಕೆಯು ಗೃಹಿಣಿಯಂತೆ ಸರಳವಾಗಿರುವಳು,ಆಕೆಯು ಸರಳವಾಗಿರುವಳು,ಆಕೆಯು ಸರಳವಾಗಿಲ್ಲ,0,0,kn,correct
2949,209,ಆ ಪ್ರಾಣಿಯು ಹಾವಿನಂತೆ  ಉದ್ದವಾಗಿದೆ,ಆ ಪ್ರಾಣಿಯು ಉದ್ದವಾಗಿದೆ,ಆ ಪ್ರಾಣಿಯು ಉದ್ದವಾಗಿಲ್ಲ,0,0,kn,correct
2950,210,ಅದು ಮೋಡದಂತೆ ತಟಸ್ತವಾಗಿದೆ,ಅದು ತಟಸ್ತವಾಗಿದೆ,ಅದು ತಟಸ್ತವಾಗಿಲ್ಲ,0,0,kn,correct
2951,211,ವಾತಾವರಣವೂ  ಚಳಿಗಾಲದಂತೆ ತಣ್ಣಗಿದೆ,ವಾತಾವರಣವೂ ತಣ್ಣಗಿದೆ,ವಾತಾವರಣವೂ ತಣ್ಣಗಿಲ್ಲ,0,0,kn,correct
2952,212,ವಾತಾವರಣವೂ ಬೇಸಿಗೆಯಂತೆ ಬೆಚ್ಚಗಿದೆ,ವಾತಾವರಣವೂ ಬೆಚ್ಚಗಿದೆ,ವಾತಾವರಣವೂ ಬೆಚ್ಚಗಿಲ್ಲ,0,0,kn,correct
2953,213,ಆ ಹುಡುಗ ಜಿಂಕೆಯಂತೆ ಉದ್ದವಿದ್ದಾನೆ,ಆ ಹುಡುಗ ಉದ್ದವಿದ್ದಾನೆ,ಆ ಹುಡುಗ ಉದ್ದವಿಲ್ಲ,1,1,kn,correct
2954,214,ಆ ಸಿನಿಮಾ ಲವ್ ಸ್ಟೋರಿಯಂತೆ  ನೇರವಾದ ಕಥೆಯನ್ನು ಹೊಂದಿದೆ,ಆ ಸಿನಿಮಾ ನೇರವಾದ ಕಥೆಯನ್ನು ಹೊಂದಿದೆ,ಆ ಸಿನಿಮಾ ನೇರವಾದ ಕಥೆಯನ್ನು ಹೊಂದಿಲ್ಲ,0,0,kn,correct
2955,215,ಅವನ ಕಣ್ಣುಗಳು ಆಕಾಶದಂತೆ ನೀಲಿ ಆಗಿದೆ,ಅವನ ಕಣ್ಣುಗಳು ನೀಲಿ ಆಗಿದೆ,ಅವನ ಕಣ್ಣುಗಳು ನೀಲಿ ಆಗಿಲ್ಲ,0,0,kn,correct
2956,216,ಸೈನಿಕರ ತೋಳು ಕಬ್ಬಿಣದಂತೆ  ಗಟ್ಟಿಯಾಗಿದೆ,ಸೈನಿಕರ ತೋಳು ಗಟ್ಟಿಯಾಗಿದೆ,ಸೈನಿಕರ ತೋಳು ಗಟ್ಟಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2957,217,ಸೈನಿಕರ ತೋಳು ಪ್ಲಾಸ್ಟಿಕ್ ನಂತೆ ಗಟ್ಟಿಯಾಗಿದೆ,ಸೈನಿಕರ ತೋಳು ಗಟ್ಟಿಯಾಗಿದೆ,ಸೈನಿಕರ ತೋಳು ಗಟ್ಟಿಯಾಗಿಲ್ಲ,1,1,kn,correct
2958,218,ಈ ವಸ್ತುವೂ ಹೂವಿನಂತೆ ಸುಮಧುರ ವಾಸನೆ ಹೊಂದಿದೆ,ಈ ವಸ್ತುವೂ ಸುಮಧುರ ವಾಸನೆ ಹೊಂದಿದೆ,ಈ ವಸ್ತುವೂ ಸುಮಧುರ ವಾಸನೆ ಹೊಂದಿಲ್ಲ,0,0,kn,correct
2959,219,ಬ್ರಹ್ಮಾಂಡವು ಅಗಣಿತ ನಕ್ಷತ್ರಗಳನ್ನು ಹೊಂದಿದೆ,ಬ್ರಹ್ಮಾಂಡವು ಅಗಣಿತ ನಕ್ಷತ್ರಗಳನ್ನು ಹೊಂದಿದೆ,ಬ್ರಹ್ಮಾಂಡವು ಅಗಣಿತ ನಕ್ಷತ್ರಗಳನ್ನು ಹೊಂದಿಲ್ಲ,0,0,kn,correct
2960,220,ಅವನು ಕೆಲಸದಲ್ಲಿ ಕುದುರೆಯಂತೆ ಏಕಾಗ್ರತೆ ಹೊಂದಿದ್ದಾನೆ,ಅವನು ಕೆಲಸದಲ್ಲಿ ಏಕಾಗ್ರತೆ ಹೊಂದಿದ್ದಾನೆ,ಅವನು ಕೆಲಸದಲ್ಲಿ ಏಕಾಗ್ರತೆ ಹೊಂದಿಲ್ಲ,0,0,kn,correct
2961,221,ಅದರ ಬಣ್ಣ ಹಾಲಿನಂತೆ ಬಿಳಿಯಾಗಿದೆ,ಅದರ ಬಣ್ಣ ಬಿಳಿಯಾಗಿದೆ,ಅದರ ಬಣ್ಣ ಬಿಳಿಯಾಗಿಲ್ಲ,0,0,kn,correct
2962,222,ಆ ಕಟ್ಟಡವು ತಾಜ್ ಮಹಲ್ನಂತೆ ಸುಂದರವಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಸುಂದರವಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಸುಂದರವಾಗಿಲ್ಲ,0,0,kn,correct
2963,223,ಆ ಕಟ್ಟಡವು ಕೆಡವಿದ ಅರಮನೆಯಂತೆ ಸುಂದರವಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಸುಂದರವಾಗಿದೆ,ಆ ಕಟ್ಟಡವು ಸುಂದರವಾಗಿಲ್ಲ,1,1,kn,correct
2964,224,ಆ ರಸ್ತೆಯು ಹೆದ್ದಾರಿಯಂತೆ ನೇರವಾಗಿದೆ,ಆ ರಸ್ತೆಯು ನೇರವಾಗಿದೆ,ಆ ರಸ್ತೆಯು ನೇರವಾಗಿಲ್ಲ,0,0,kn,correct
2965,225,ಆ ರಸ್ತೆಯು ಹಿಲ್ ಸ್ಟೇಷನಂತೆ ನೇರವಾಗಿದೆ,ಆ ರಸ್ತೆಯು ನೇರವಾಗಿದೆ,ಆ ರಸ್ತೆಯು ನೇರವಾಗಿಲ್ಲ,1,1,kn,correct
2966,226,ಆ ರಸ್ತೆಯು ಹಿಲ್ ಸ್ಟೇಷನಂತೆ ತಿರುವುಗಳನ್ನು ಹೊಂದಿದೆ,ಆ ರಸ್ತೆಯು ತಿರುವುಗಳನ್ನು ಹೊಂದಿದೆ,ಆ ರಸ್ತೆಯು ತಿರುವುಗಳನ್ನು ಹೊಂದಿಲ್ಲ,0,0,kn,correct
2967,227,ಹೂಡಿಕೆಯು ಸ್ಟಾಕ್ ಮಾರ್ಕೆಟ್ ನಲ್ಲಿ ಅಪಾಯಕಾರಿ,ಹೂಡಿಕೆಯು ಅಪಾಯಕಾರಿ,ಹೂಡಿಕೆಯು ಅಪಾಯಕಾರಿಯಲ್ಲ,0,0,kn,correct
2968,228,ಹೂಡಿಕೆಯು ಫಿಕ್ಸಡ್ ಡೆಪಾಸಿಟ್ ನಲ್ಲಿ ಅಪಾಯಕಾರಿ,ಹೂಡಿಕೆಯು ಅಪಾಯಕಾರಿ,ಹೂಡಿಕೆಯು ಅಪಾಯಕಾರಿಯಲ್ಲ,1,1,kn,correct
2969,229,ಕಾಫಿ ಬಿಸಿಯಾಗಿ ಇತ್ತು,ಕಾಫಿ ಬಿಸಿಯಾಗಿತ್ತು,ಕಾಫಿ ತಣ್ಣಗೆ ಇತ್ತು,0,0,kn,correct
2970,230,ಕಾಫಿ ತಣ್ಣಗೆ ಇತ್ತು,ಕಾಫಿ ಬಿಸಿಯಾಗಿತ್ತು,ಕಾಫಿ ತಣ್ಣಗೆ ಇತ್ತು,1,1,kn,correct
2971,231,ಕೋಲಿನ ಎತ್ತರ ಉದ್ದವಾಗಿ ಇತ್ತು,ಕೋಲಿನ ಎತ್ತರ ಉದ್ದವಾಗಿ ಇತ್ತು,ಕೋಲಿನ ಎತ್ತರ ತುಂಡವಾಗಿ ಇತ್ತು,0,0,kn,correct
2972,232,ಕೋಲಿನ ಎತ್ತರ ತುಂಡವಾಗಿ ಇತ್ತು,ಕೋಲಿನ ಎತ್ತರ ಉದ್ದವಾಗಿ ಇತ್ತು,ಕೋಲಿನ ಎತ್ತರ ತುಂಡವಾಗಿ ಇತ್ತು,1,1,kn,correct
2973,233,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ದೊಡ್ಡದಾಗಿ ಇದೆ,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ದೊಡ್ಡದಾಗಿ ಇದೆ,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ಚಿಕ್ಕದಾಗಿ ಇದೆ,0,0,kn,correct
2974,234,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ಚಿಕ್ಕದಾಗಿ ಇದೆ,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ದೊಡ್ಡದಾಗಿ ಇದೆ,ಹಳ್ಳಿಯ ಮನೆ ತುಂಬಾ ಚಿಕ್ಕದಾಗಿ ಇದೆ,1,1,kn,correct
2975,235,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಸುಲಭ,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಸುಲಭ,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಕಷ್ಟ,0,0,kn,correct
2976,236,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಕಷ್ಟ,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಸುಲಭ,ಕ್ರಿಕೆಟ್ ಆಟ ತುಂಬಾ ಕಷ್ಟ,1,1,kn,correct
